"county","tract","ua","cntyname","uaname","LandSQMI","afact"
"06077","0051.34","54145","San Joaquin CA","Manteca, CA Urbanized Area",0.63,1
"06077","0051.35"," ","San Joaquin CA"," ",4.541,0.755
"06077","0051.35","54145","San Joaquin CA","Manteca, CA Urbanized Area",1.471,0.245
"06077","0052.02"," ","San Joaquin CA"," ",27.618,0.852
"06077","0052.02","88273","San Joaquin CA","Tracy, CA Urbanized Area",4.791,0.148
"06077","0052.06"," ","San Joaquin CA"," ",20.896,0.811
"06077","0052.06","59745","San Joaquin CA","Mountain House, CA Urban Cluster",1.435,0.056
"06077","0052.06","88273","San Joaquin CA","Tracy, CA Urbanized Area",3.433,0.133
"06077","0052.07"," ","San Joaquin CA"," ",14.669,0.871
"06077","0052.07","88273","San Joaquin CA","Tracy, CA Urbanized Area",2.179,0.129
"06077","0052.08","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.763,1
"06077","0052.09","88273","San Joaquin CA","Tracy, CA Urbanized Area",1.6,1
"06077","0052.10","88273","San Joaquin CA","Tracy, CA Urbanized Area",1.721,1
"06077","0053.02","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.886,1
"06077","0053.03","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.521,1
"06077","0053.05","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.773,1
"06077","0053.07","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.454,1
"06077","0053.08","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.54,1
"06077","0054.03","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.877,1
"06077","0054.05","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.512,1
"06077","0054.06","88273","San Joaquin CA","Tracy, CA Urbanized Area",0.516,1
"06077","0055.01"," ","San Joaquin CA"," ",29.826,1
"06077","0055.02"," ","San Joaquin CA"," ",148.499,0.982
"06077","0055.02","88273","San Joaquin CA","Tracy, CA Urbanized Area",2.689,0.018
"06079","0100.02"," ","San Luis Obispo CA"," ",200.233,1
"06079","0100.16"," ","San Luis Obispo CA"," ",105.427,1
"06079","0100.16","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",0.018,0
"06079","0101.01"," ","San Luis Obispo CA"," ",8.703,0.941
"06079","0101.01","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",0.543,0.059
"06079","0101.02"," ","San Luis Obispo CA"," ",0.011,0.005
"06079","0101.02","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",2.236,0.995
"06079","0102.01"," ","San Luis Obispo CA"," ",13.883,0.836
"06079","0102.01","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",2.714,0.164
"06079","0102.02"," ","San Luis Obispo CA"," ",4.278,0.814
"06079","0102.02","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",0.979,0.186
"06079","0102.04","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",1.313,1
"06079","0102.05","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",0.911,1
"06079","0103.00"," ","San Luis Obispo CA"," ",647.499,0.999
"06079","0103.00","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",0.361,0.001
"06079","0104.03"," ","San Luis Obispo CA"," ",3.068,0.598
"06079","0104.03","12781","San Luis Obispo CA","Cambria, CA Urban Cluster",2.059,0.402
"06079","0104.04"," ","San Luis Obispo CA"," ",3.273,0.686
"06079","0104.04","12781","San Luis Obispo CA","Cambria, CA Urban Cluster",1.501,0.314
"06079","0105.03","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",2.691,1
"06079","0105.04"," ","San Luis Obispo CA"," ",2.238,0.722
"06079","0105.04","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",0.862,0.278
"06079","0106.02","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",2.018,1
"06079","0106.03"," ","San Luis Obispo CA"," ",3.268,0.79
"06079","0106.03","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",0.869,0.21
"06079","0107.01","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",0.927,1
"06079","0107.03","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",1.548,1
"06079","0107.07"," ","San Luis Obispo CA"," ",2.971,0.55
"06079","0107.07","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",2.431,0.45
"06079","0109.01"," ","San Luis Obispo CA"," ",3.252,0.463
"06079","0109.01","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",3.775,0.537
"06079","0109.02","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",0.473,1
"06079","0110.01"," ","San Luis Obispo CA"," ",2.505,0.746
"06079","0110.01","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",0.854,0.254
"06079","0110.02","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",2.071,1
"06079","0111.01","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",0.626,1
"06079","0111.02","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",0.889,1
"06079","0111.03","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",1.919,1
"06079","0112.00"," ","San Luis Obispo CA"," ",3.897,0.676
"06079","0112.00","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",1.869,0.324
"06079","0113.00"," ","San Luis Obispo CA"," ",2.112,0.523
"06079","0113.00","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",1.923,0.477
"06079","0114.00","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",0.518,1
"06079","0115.01","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",0.54,1
"06079","0115.03"," ","San Luis Obispo CA"," ",8.315,0.805
"06079","0115.03","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",2.015,0.195
"06079","0115.04"," ","San Luis Obispo CA"," ",107.654,0.985
"06079","0115.04","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",1.584,0.015
"06079","0116.00"," ","San Luis Obispo CA"," ",61.631,0.948
"06079","0116.00","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",2.026,0.031
"06079","0116.00","79147","San Luis Obispo CA","San Luis Obispo, CA Urbanized Area",1.357,0.021
"06079","0117.01"," ","San Luis Obispo CA"," ",6.548,0.772
"06079","0117.01","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",1.933,0.228
"06079","0117.04","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",1.3,1
"06079","0118.00"," ","San Luis Obispo CA"," ",1.36,0.235
"06079","0118.00","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",4.437,0.765
"06079","0119.01","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",2.267,1
"06079","0119.02","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",1.323,1
"06079","0120.00","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",0.971,1
"06079","0121.02","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",1.196,1
"06079","0122.00","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",1.844,1
"06079","0123.02"," ","San Luis Obispo CA"," ",362.984,0.997
"06079","0123.02","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",0.958,0.003
"06079","0123.04"," ","San Luis Obispo CA"," ",59.06,0.908
"06079","0123.04","03196","San Luis Obispo CA","Arroyo Grande--Grover Beach, CA Urbanized Area",4.763,0.073
"06079","0123.04","63282","San Luis Obispo CA","Nipomo, CA Urban Cluster",1.119,0.017
"06079","0123.04","79417","San Luis Obispo CA","Santa Maria, CA Urbanized Area",0.081,0.001
"06079","0124.01"," ","San Luis Obispo CA"," ",2.713,0.58
"06079","0124.01","63282","San Luis Obispo CA","Nipomo, CA Urban Cluster",1.967,0.42
"06079","0124.02"," ","San Luis Obispo CA"," ",2.105,0.342
"06079","0124.02","63282","San Luis Obispo CA","Nipomo, CA Urban Cluster",4.044,0.658
"06079","0125.02","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",1.885,1
"06079","0125.03","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",1.744,1
"06079","0125.05"," ","San Luis Obispo CA"," ",0,0
"06079","0125.05","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",2.85,1
"06079","0126.00"," ","San Luis Obispo CA"," ",0.288,0.056
"06079","0126.00","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",4.887,0.944
"06079","0127.02"," ","San Luis Obispo CA"," ",1103.787,0.996
"06079","0127.02","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",4.726,0.004
"06079","0127.04"," ","San Luis Obispo CA"," ",40.196,0.902
"06079","0127.04","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",4.352,0.098
"06079","0128.00","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",1.029,1
"06079","0129.00"," ","San Luis Obispo CA"," ",84.958,0.99
"06079","0129.00","27261","San Luis Obispo CA","El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area",0.897,0.01
"06079","0130.00"," ","San Luis Obispo CA"," ",352.756,0.998
"06079","0130.00","59437","San Luis Obispo CA","Morro Bay--Los Osos, CA Urban Cluster",0.602,0.002
"06081","6001.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",5.67,1
"06081","6002.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.447,1
"06081","6003.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.843,1
"06081","6004.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.201,1
"06081","6004.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.154,1
"06081","6005.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.514,1
"06081","6006.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.296,1
"06081","6007.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.313,1
"06081","6008.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.221,1
"06081","6009.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.788,1
"06081","6010.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.036,1
"06081","6011.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.378,1
"06081","6012.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.767,1
"06081","6013.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.431,1
"06081","6014.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.564,1
"06081","6015.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.28,1
"06081","6015.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.312,1
"06081","6016.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.527,1
"06081","6016.03","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.479,1
"06081","6016.04","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.572,1
"06081","6016.05","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.364,1
"06081","6017.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.451,1
"06081","6018.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.72,1
"06081","6019.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.329,1
"06081","6019.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.498,1
"06081","6020.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.412,1
"06081","6021.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.186,1
"06081","6022.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.361,1
"06081","6023.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",3.866,1
"06081","6024.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.049,1
"06081","6025.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.483,1
"06081","6026.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.549,1
"06081","6027.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.694,1
"06081","6028.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.472,1
"06081","6029.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.525,1
"06081","6030.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.367,1
"06081","6031.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.816,1
"06081","6032.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.734,1
"06081","6033.00"," ","San Mateo CA"," ",1.312,0.424
"06081","6033.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.781,0.576
"06081","6034.00"," ","San Mateo CA"," ",1.2,0.266
"06081","6034.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",3.309,0.734
"06081","6037.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.69,1
"06081","6038.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.088,1
"06081","6038.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.002,1
"06081","6039.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.772,1
"06081","6040.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.353,1
"06081","6041.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.432,1
"06081","6041.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.884,1
"06081","6042.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.671,1
"06081","6044.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.772,1
"06081","6045.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.624,1
"06081","6046.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.544,1
"06081","6047.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.426,1
"06081","6048.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.399,1
"06081","6049.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.592,1
"06081","6050.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.57,1
"06081","6051.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.03,1
"06081","6052.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.364,1
"06081","6053.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.421,1
"06081","6054.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.02,1
"06081","6055.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.425,1
"06081","6056.00"," ","San Mateo CA"," ",0.015,0.005
"06081","6056.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",3.312,0.995
"06081","6057.00"," ","San Mateo CA"," ",0.191,0.061
"06081","6057.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.912,0.939
"06081","6058.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.471,1
"06081","6059.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.299,1
"06081","6060.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.298,1
"06081","6061.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.948,1
"06081","6062.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.465,1
"06081","6063.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.395,1
"06081","6064.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.361,1
"06081","6065.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.547,1
"06081","6066.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.431,1
"06081","6067.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.758,1
"06081","6068.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.119,1
"06081","6069.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.327,1
"06081","6070.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.874,1
"06081","6071.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.48,1
"06081","6072.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.389,1
"06081","6073.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.5,1
"06081","6074.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.439,1
"06081","6075.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.758,1
"06081","6076.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.504,1
"06081","6077.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.476,1
"06081","6077.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.236,1
"06081","6078.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.402,1
"06081","6079.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.503,1
"06081","6080.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.225,1
"06081","6080.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.328,1
"06081","6080.04","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.42,1
"06081","6080.13","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.451,1
"06081","6080.23","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.311,1
"06081","6081.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.234,1
"06081","6082.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.403,1
"06081","6083.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.384,1
"06081","6084.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.483,1
"06081","6085.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.483,1
"06081","6085.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.197,1
"06081","6086.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.635,1
"06081","6087.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.971,1
"06081","6088.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.103,1
"06081","6089.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.367,1
"06081","6090.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.522,1
"06081","6091.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.298,1
"06081","6092.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.41,1
"06081","6092.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.351,1
"06081","6093.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.362,1
"06081","6094.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.422,1
"06081","6095.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.742,1
"06081","6096.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.927,1
"06081","6096.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.385,1
"06081","6096.03","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.306,1
"06081","6097.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.092,1
"06081","6098.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.791,1
"06081","6099.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.489,1
"06081","6100.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.533,1
"06081","6101.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.194,1
"06081","6102.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.555,1
"06081","6102.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.659,1
"06081","6102.03","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.234,1
"06081","6103.02"," ","San Mateo CA"," ",6.532,0.702
"06081","6103.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.767,0.298
"06081","6103.03"," ","San Mateo CA"," ",0.158,0.118
"06081","6103.03","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.175,0.882
"06081","6103.04","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.352,1
"06081","6104.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.391,1
"06081","6105.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.472,1
"06081","6106.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.357,1
"06081","6106.02","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.412,1
"06081","6107.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.435,1
"06081","6108.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.196,1
"06081","6109.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.426,1
"06081","6110.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.53,1
"06081","6111.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.28,1
"06081","6112.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.436,1
"06081","6113.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.675,1
"06081","6114.00"," ","San Mateo CA"," ",0.029,0.009
"06081","6114.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",3.372,0.991
"06081","6115.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.615,1
"06081","6116.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.322,1
"06081","6117.00"," ","San Mateo CA"," ",2.793,0.712
"06081","6117.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.129,0.288
"06081","6118.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.523,1
"06081","6119.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.258,1
"06081","6120.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.508,1
"06081","6121.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.384,1
"06081","6125.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.768,1
"06081","6126.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.504,1
"06081","6127.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.492,1
"06081","6128.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.638,1
"06081","6129.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.619,1
"06081","6130.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.789,1
"06081","6132.00"," ","San Mateo CA"," ",12.383,0.803
"06081","6132.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",3.037,0.197
"06081","6133.00"," ","San Mateo CA"," ",0.787,0.216
"06081","6133.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",2.861,0.784
"06081","6134.00"," ","San Mateo CA"," ",16.636,0.955
"06081","6134.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.792,0.045
"06081","6135.01"," ","San Mateo CA"," ",30.92,0.945
"06081","6135.01","36271","San Mateo CA","Half Moon Bay, CA Urban Cluster",1.629,0.05
"06081","6135.01","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.174,0.005
"06081","6135.02"," ","San Mateo CA"," ",8.022,0.861
"06081","6135.02","36271","San Mateo CA","Half Moon Bay, CA Urban Cluster",1.291,0.139
"06081","6136.00"," ","San Mateo CA"," ",5.206,0.646
"06081","6136.00","36271","San Mateo CA","Half Moon Bay, CA Urban Cluster",2.848,0.354
"06081","6137.00"," ","San Mateo CA"," ",40.789,0.96
"06081","6137.00","36271","San Mateo CA","Half Moon Bay, CA Urban Cluster",1.66,0.039
"06081","6137.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",0.053,0.001
"06081","6138.00"," ","San Mateo CA"," ",180.637,1
"06081","6139.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.054,1
"06081","6140.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",1.212,1
"06081","9843.00","78904","San Mateo CA","San Francisco--Oakland, CA Urbanized Area",3.052,1
"06083","0001.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.469,1
"06083","0001.02","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.945,1
"06083","0001.03"," ","Santa Barbara CA"," ",14.86,0.897
"06083","0001.03","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.7,0.103
"06083","0002.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.09,1
"06083","0003.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.197,1
"06083","0003.02","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.394,1
"06083","0004.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.794,1
"06083","0005.01"," ","Santa Barbara CA"," ",7.062,0.778
"06083","0005.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",2.018,0.222
"06083","0005.02","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.185,1
"06083","0006.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.535,1
"06083","0007.00"," ","Santa Barbara CA"," ",6.062,0.693
"06083","0007.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",2.688,0.307
"06083","0008.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.367,1
"06083","0008.04","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",1.077,1
"06083","0009.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.678,1
"06083","0010.00","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.486,1
"06083","0011.01","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.319,1
"06083","0011.02","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.213,1
"06083","0012.03","79282","Santa Barbara CA","Santa Barbara, CA Urbanized Area",0.679,1
"06083","0012.06"," ","Santa Barbara CA"," ",0.01,0.022
